"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"ui","4","0xa86272","0x2","int16_t","ui.unk2a8c[1][88].unk2","",""
"ui","4","0xa86274","0x2","int16_t","ui.unk2a8c[1][89].unk1","",""
"ui","4","0xa86276","0x2","int16_t","ui.unk2a8c[1][89].unk2","",""
"ui","4","0xa86278","0x2","int16_t","ui.unk2a8c[1][90].unk1","",""
"ui","4","0xa8627a","0x2","int16_t","ui.unk2a8c[1][90].unk2","",""
"ui","4","0xa8627c","0x2","int16_t","ui.unk2a8c[1][91].unk1","",""
"ui","4","0xa8627e","0x2","int16_t","ui.unk2a8c[1][91].unk2","",""
"ui","4","0xa86280","0x2","int16_t","ui.unk2a8c[1][92].unk1","",""
"ui","4","0xa86282","0x2","int16_t","ui.unk2a8c[1][92].unk2","",""
"ui","4","0xa86284","0x2","int16_t","ui.unk2a8c[1][93].unk1","",""
"ui","4","0xa86286","0x2","int16_t","ui.unk2a8c[1][93].unk2","",""
"ui","4","0xa86288","0x2","int16_t","ui.unk2a8c[1][94].unk1","",""
"ui","4","0xa8628a","0x2","int16_t","ui.unk2a8c[1][94].unk2","",""
"ui","4","0xa8628c","0x2","int16_t","ui.unk2a8c[1][95].unk1","",""
"ui","4","0xa8628e","0x2","int16_t","ui.unk2a8c[1][95].unk2","",""
"ui","4","0xa86290","0x2","int16_t","ui.unk2a8c[1][96].unk1","",""
"ui","4","0xa86292","0x2","int16_t","ui.unk2a8c[1][96].unk2","",""
"ui","4","0xa86294","0x2","int16_t","ui.unk2a8c[1][97].unk1","",""
"ui","4","0xa86296","0x2","int16_t","ui.unk2a8c[1][97].unk2","",""
"ui","4","0xa86298","0x2","int16_t","ui.unk2a8c[1][98].unk1","",""
"ui","4","0xa8629a","0x2","int16_t","ui.unk2a8c[1][98].unk2","",""
"ui","4","0xa8629c","0x2","int16_t","ui.unk2a8c[1][99].unk1","",""
"ui","4","0xa8629e","0x2","int16_t","ui.unk2a8c[1][99].unk2","",""
"ui","4","0xa862a0","0x2","int16_t","ui.unk2a8c[1][100].unk1","",""
"ui","4","0xa862a2","0x2","int16_t","ui.unk2a8c[1][100].unk2","",""
"ui","4","0xa862a4","0x2","int16_t","ui.unk2a8c[1][101].unk1","",""
"ui","4","0xa862a6","0x2","int16_t","ui.unk2a8c[1][101].unk2","",""
"ui","4","0xa862a8","0x2","int16_t","ui.unk2a8c[1][102].unk1","",""
"ui","4","0xa862aa","0x2","int16_t","ui.unk2a8c[1][102].unk2","",""
"ui","4","0xa862ac","0x2","int16_t","ui.unk2a8c[1][103].unk1","",""
"ui","4","0xa862ae","0x2","int16_t","ui.unk2a8c[1][103].unk2","",""
"ui","4","0xa862b0","0x2","int16_t","ui.unk2a8c[1][104].unk1","",""
"ui","4","0xa862b2","0x2","int16_t","ui.unk2a8c[1][104].unk2","",""
"ui","4","0xa862b4","0x2","int16_t","ui.unk2a8c[1][105].unk1","",""
"ui","4","0xa862b6","0x2","int16_t","ui.unk2a8c[1][105].unk2","",""
"ui","4","0xa862b8","0x2","int16_t","ui.unk2a8c[1][106].unk1","",""
"ui","4","0xa862ba","0x2","int16_t","ui.unk2a8c[1][106].unk2","",""
"ui","4","0xa862bc","0x2","int16_t","ui.unk2a8c[1][107].unk1","",""
"ui","4","0xa862be","0x2","int16_t","ui.unk2a8c[1][107].unk2","",""
"ui","4","0xa862c0","0x2","int16_t","ui.unk2a8c[1][108].unk1","",""
"ui","4","0xa862c2","0x2","int16_t","ui.unk2a8c[1][108].unk2","",""
"ui","4","0xa862c4","0x2","int16_t","ui.unk2a8c[1][109].unk1","",""
"ui","4","0xa862c6","0x2","int16_t","ui.unk2a8c[1][109].unk2","",""
"ui","4","0xa862c8","0x2","int16_t","ui.unk2a8c[1][110].unk1","",""
"ui","4","0xa862ca","0x2","int16_t","ui.unk2a8c[1][110].unk2","",""
"ui","4","0xa862cc","0x2","int16_t","ui.unk2a8c[1][111].unk1","",""
"ui","4","0xa862ce","0x2","int16_t","ui.unk2a8c[1][111].unk2","",""
"ui","4","0xa862d0","0x2","int16_t","ui.unk2a8c[1][112].unk1","",""
"ui","4","0xa862d2","0x2","int16_t","ui.unk2a8c[1][112].unk2","",""
"ui","4","0xa862d4","0x2","int16_t","ui.unk2a8c[1][113].unk1","",""
"ui","4","0xa862d6","0x2","int16_t","ui.unk2a8c[1][113].unk2","",""
"ui","4","0xa862d8","0x2","int16_t","ui.unk2a8c[1][114].unk1","",""
"ui","4","0xa862da","0x2","int16_t","ui.unk2a8c[1][114].unk2","",""
"ui","4","0xa862dc","0x2","int16_t","ui.unk2a8c[1][115].unk1","",""
"ui","4","0xa862de","0x2","int16_t","ui.unk2a8c[1][115].unk2","",""
"ui","4","0xa862e0","0x2","int16_t","ui.unk2a8c[1][116].unk1","",""
"ui","4","0xa862e2","0x2","int16_t","ui.unk2a8c[1][116].unk2","",""
"ui","4","0xa862e4","0x2","int16_t","ui.unk2a8c[1][117].unk1","",""
"ui","4","0xa862e6","0x2","int16_t","ui.unk2a8c[1][117].unk2","",""
"ui","4","0xa862e8","0x2","int16_t","ui.unk2a8c[1][118].unk1","",""
"ui","4","0xa862ea","0x2","int16_t","ui.unk2a8c[1][118].unk2","",""
"ui","4","0xa862ec","0x2","int16_t","ui.unk2a8c[1][119].unk1","",""
"ui","4","0xa862ee","0x2","int16_t","ui.unk2a8c[1][119].unk2","",""
"ui","4","0xa862f0","0x2","int16_t","ui.unk2a8c[1][120].unk1","",""
"ui","4","0xa862f2","0x2","int16_t","ui.unk2a8c[1][120].unk2","",""
"ui","4","0xa862f4","0x2","int16_t","ui.unk2a8c[1][121].unk1","",""
"ui","4","0xa862f6","0x2","int16_t","ui.unk2a8c[1][121].unk2","",""
"ui","4","0xa862f8","0x2","int16_t","ui.unk2a8c[1][122].unk1","",""
"ui","4","0xa862fa","0x2","int16_t","ui.unk2a8c[1][122].unk2","",""
"ui","4","0xa862fc","0x2","int16_t","ui.unk2a8c[1][123].unk1","",""
"ui","4","0xa862fe","0x2","int16_t","ui.unk2a8c[1][123].unk2","",""
"ui","4","0xa86300","0x2","int16_t","ui.unk2a8c[1][124].unk1","",""
"ui","4","0xa86302","0x2","int16_t","ui.unk2a8c[1][124].unk2","",""
"ui","4","0xa86304","0x2","int16_t","ui.unk2a8c[1][125].unk1","",""
"ui","4","0xa86306","0x2","int16_t","ui.unk2a8c[1][125].unk2","",""
"ui","4","0xa86308","0x2","int16_t","ui.unk2a8c[1][126].unk1","",""
"ui","4","0xa8630a","0x2","int16_t","ui.unk2a8c[1][126].unk2","",""
"ui","4","0xa8630c","0x2","int16_t","ui.unk2a8c[1][127].unk1","",""
"ui","4","0xa8630e","0x2","int16_t","ui.unk2a8c[1][127].unk2","",""
"ui","4","0xa86310","0x2","int16_t","ui.unk2a8c[1][128].unk1","",""
"ui","4","0xa86312","0x2","int16_t","ui.unk2a8c[1][128].unk2","",""
"ui","4","0xa86314","0x2","int16_t","ui.unk2a8c[1][129].unk1","",""
"ui","4","0xa86316","0x2","int16_t","ui.unk2a8c[1][129].unk2","",""
"ui","4","0xa86318","0x2","int16_t","ui.unk2a8c[1][130].unk1","",""
"ui","4","0xa8631a","0x2","int16_t","ui.unk2a8c[1][130].unk2","",""
"ui","4","0xa8631c","0x2","int16_t","ui.unk2a8c[1][131].unk1","",""
"ui","4","0xa8631e","0x2","int16_t","ui.unk2a8c[1][131].unk2","",""
"ui","4","0xa86320","0x2","int16_t","ui.unk2a8c[1][132].unk1","",""
"ui","4","0xa86322","0x2","int16_t","ui.unk2a8c[1][132].unk2","",""
"ui","4","0xa86324","0x2","int16_t","ui.unk2a8c[1][133].unk1","",""
"ui","4","0xa86326","0x2","int16_t","ui.unk2a8c[1][133].unk2","",""
"ui","4","0xa86328","0x2","int16_t","ui.unk2a8c[1][134].unk1","",""
"ui","4","0xa8632a","0x2","int16_t","ui.unk2a8c[1][134].unk2","",""
"ui","4","0xa8632c","0x2","int16_t","ui.unk2a8c[1][135].unk1","",""
"ui","4","0xa8632e","0x2","int16_t","ui.unk2a8c[1][135].unk2","",""
"ui","4","0xa86330","0x2","int16_t","ui.unk2a8c[1][136].unk1","",""
"ui","4","0xa86332","0x2","int16_t","ui.unk2a8c[1][136].unk2","",""
"ui","4","0xa86334","0x2","int16_t","ui.unk2a8c[1][137].unk1","",""
"ui","4","0xa86336","0x2","int16_t","ui.unk2a8c[1][137].unk2","",""
"ui","4","0xa86338","0x2","int16_t","ui.unk2a8c[1][138].unk1","",""
"ui","4","0xa8633a","0x2","int16_t","ui.unk2a8c[1][138].unk2","",""
"ui","4","0xa8633c","0x2","int16_t","ui.unk2a8c[1][139].unk1","",""
"ui","4","0xa8633e","0x2","int16_t","ui.unk2a8c[1][139].unk2","",""
"ui","4","0xa86340","0x2","int16_t","ui.unk2a8c[1][140].unk1","",""
"ui","4","0xa86342","0x2","int16_t","ui.unk2a8c[1][140].unk2","",""
"ui","4","0xa86344","0x2","int16_t","ui.unk2a8c[1][141].unk1","",""
"ui","4","0xa86346","0x2","int16_t","ui.unk2a8c[1][141].unk2","",""
"ui","4","0xa86348","0x2","int16_t","ui.unk2a8c[1][142].unk1","",""
"ui","4","0xa8634a","0x2","int16_t","ui.unk2a8c[1][142].unk2","",""
"ui","4","0xa8634c","0x2","int16_t","ui.unk2a8c[1][143].unk1","",""
"ui","4","0xa8634e","0x2","int16_t","ui.unk2a8c[1][143].unk2","",""
"ui","4","0xa86350","0x2","int16_t","ui.unk2a8c[1][144].unk1","",""
"ui","4","0xa86352","0x2","int16_t","ui.unk2a8c[1][144].unk2","",""
"ui","4","0xa86354","0x2","int16_t","ui.unk2a8c[1][145].unk1","",""
"ui","4","0xa86356","0x2","int16_t","ui.unk2a8c[1][145].unk2","",""
"ui","4","0xa86358","0x2","int16_t","ui.unk2a8c[1][146].unk1","",""
"ui","4","0xa8635a","0x2","int16_t","ui.unk2a8c[1][146].unk2","",""
"ui","4","0xa8635c","0x2","int16_t","ui.unk2a8c[1][147].unk1","",""
"ui","4","0xa8635e","0x2","int16_t","ui.unk2a8c[1][147].unk2","",""
"ui","4","0xa86360","0x2","int16_t","ui.unk2a8c[1][148].unk1","",""
"ui","4","0xa86362","0x2","int16_t","ui.unk2a8c[1][148].unk2","",""
"ui","4","0xa86364","0x2","int16_t","ui.unk2a8c[1][149].unk1","",""
"ui","4","0xa86366","0x2","int16_t","ui.unk2a8c[1][149].unk2","",""
"ui","4","0xa86368","0x2","int16_t","ui.unk2a8c[1][150].unk1","",""
"ui","4","0xa8636a","0x2","int16_t","ui.unk2a8c[1][150].unk2","",""
"ui","4","0xa8636c","0x2","int16_t","ui.unk2a8c[1][151].unk1","",""
"ui","4","0xa8636e","0x2","int16_t","ui.unk2a8c[1][151].unk2","",""
"ui","4","0xa86370","0x2","int16_t","ui.unk2a8c[1][152].unk1","",""
"ui","4","0xa86372","0x2","int16_t","ui.unk2a8c[1][152].unk2","",""
"ui","4","0xa86374","0x2","int16_t","ui.unk2a8c[1][153].unk1","",""
"ui","4","0xa86376","0x2","int16_t","ui.unk2a8c[1][153].unk2","",""
"ui","4","0xa86378","0x2","int16_t","ui.unk2a8c[1][154].unk1","",""
"ui","4","0xa8637a","0x2","int16_t","ui.unk2a8c[1][154].unk2","",""
"ui","4","0xa8637c","0x2","int16_t","ui.unk2a8c[1][155].unk1","",""
"ui","4","0xa8637e","0x2","int16_t","ui.unk2a8c[1][155].unk2","",""
"ui","4","0xa86380","0x2","int16_t","ui.unk2a8c[1][156].unk1","",""
"ui","4","0xa86382","0x2","int16_t","ui.unk2a8c[1][156].unk2","",""
"ui","4","0xa86384","0x2","int16_t","ui.unk2a8c[1][157].unk1","",""
"ui","4","0xa86386","0x2","int16_t","ui.unk2a8c[1][157].unk2","",""
"ui","4","0xa86388","0x2","int16_t","ui.unk2a8c[1][158].unk1","",""
"ui","4","0xa8638a","0x2","int16_t","ui.unk2a8c[1][158].unk2","",""
"ui","4","0xa8638c","0x2","int16_t","ui.unk2a8c[1][159].unk1","",""
"ui","4","0xa8638e","0x2","int16_t","ui.unk2a8c[1][159].unk2","",""
"ui","4","0xa86390","0x2","int16_t","ui.unk2a8c[1][160].unk1","",""
"ui","4","0xa86392","0x2","int16_t","ui.unk2a8c[1][160].unk2","",""
"ui","4","0xa86394","0x2","int16_t","ui.unk2a8c[1][161].unk1","",""
"ui","4","0xa86396","0x2","int16_t","ui.unk2a8c[1][161].unk2","",""
"ui","4","0xa86398","0x2","int16_t","ui.unk2a8c[1][162].unk1","",""
"ui","4","0xa8639a","0x2","int16_t","ui.unk2a8c[1][162].unk2","",""
"ui","4","0xa8639c","0x2","int16_t","ui.unk2a8c[1][163].unk1","",""
"ui","4","0xa8639e","0x2","int16_t","ui.unk2a8c[1][163].unk2","",""
"ui","4","0xa863a0","0x2","int16_t","ui.unk2a8c[1][164].unk1","",""
"ui","4","0xa863a2","0x2","int16_t","ui.unk2a8c[1][164].unk2","",""
"ui","4","0xa863a4","0x2","int16_t","ui.unk2a8c[1][165].unk1","",""
"ui","4","0xa863a6","0x2","int16_t","ui.unk2a8c[1][165].unk2","",""
"ui","4","0xa863a8","0x2","int16_t","ui.unk2a8c[1][166].unk1","",""
"ui","4","0xa863aa","0x2","int16_t","ui.unk2a8c[1][166].unk2","",""
"ui","4","0xa863ac","0x2","int16_t","ui.unk2a8c[1][167].unk1","",""
"ui","4","0xa863ae","0x2","int16_t","ui.unk2a8c[1][167].unk2","",""
"ui","4","0xa863b0","0x2","int16_t","ui.unk2a8c[1][168].unk1","",""
"ui","4","0xa863b2","0x2","int16_t","ui.unk2a8c[1][168].unk2","",""
"ui","4","0xa863b4","0x2","int16_t","ui.unk2a8c[1][169].unk1","",""
"ui","4","0xa863b6","0x2","int16_t","ui.unk2a8c[1][169].unk2","",""
"ui","4","0xa863b8","0x2","int16_t","ui.unk2a8c[1][170].unk1","",""
"ui","4","0xa863ba","0x2","int16_t","ui.unk2a8c[1][170].unk2","",""
"ui","4","0xa863bc","0x2","int16_t","ui.unk2a8c[1][171].unk1","",""
"ui","4","0xa863be","0x2","int16_t","ui.unk2a8c[1][171].unk2","",""
"ui","4","0xa863c0","0x2","int16_t","ui.unk2a8c[1][172].unk1","",""
"ui","4","0xa863c2","0x2","int16_t","ui.unk2a8c[1][172].unk2","",""
"ui","4","0xa863c4","0x2","int16_t","ui.unk2a8c[1][173].unk1","",""
"ui","4","0xa863c6","0x2","int16_t","ui.unk2a8c[1][173].unk2","",""
"ui","4","0xa863c8","0x2","int16_t","ui.unk2a8c[1][174].unk1","",""
"ui","4","0xa863ca","0x2","int16_t","ui.unk2a8c[1][174].unk2","",""
"ui","4","0xa863cc","0x2","int16_t","ui.unk2a8c[1][175].unk1","",""
"ui","4","0xa863ce","0x2","int16_t","ui.unk2a8c[1][175].unk2","",""
"ui","4","0xa863d0","0x2","int16_t","ui.unk2a8c[1][176].unk1","",""
"ui","4","0xa863d2","0x2","int16_t","ui.unk2a8c[1][176].unk2","",""
"ui","4","0xa863d4","0x2","int16_t","ui.unk2a8c[1][177].unk1","",""
"ui","4","0xa863d6","0x2","int16_t","ui.unk2a8c[1][177].unk2","",""
"ui","4","0xa863d8","0x2","int16_t","ui.unk2a8c[1][178].unk1","",""
"ui","4","0xa863da","0x2","int16_t","ui.unk2a8c[1][178].unk2","",""
"ui","4","0xa863dc","0x2","int16_t","ui.unk2a8c[1][179].unk1","",""
"ui","4","0xa863de","0x2","int16_t","ui.unk2a8c[1][179].unk2","",""
"ui","4","0xa863e0","0x2","int16_t","ui.unk2a8c[1][180].unk1","",""
"ui","4","0xa863e2","0x2","int16_t","ui.unk2a8c[1][180].unk2","",""
"ui","4","0xa863e4","0x2","int16_t","ui.unk2a8c[1][181].unk1","",""
"ui","4","0xa863e6","0x2","int16_t","ui.unk2a8c[1][181].unk2","",""
"ui","4","0xa863e8","0x2","int16_t","ui.unk2a8c[1][182].unk1","",""
"ui","4","0xa863ea","0x2","int16_t","ui.unk2a8c[1][182].unk2","",""
"ui","4","0xa863ec","0x2","int16_t","ui.unk2a8c[1][183].unk1","",""
"ui","4","0xa863ee","0x2","int16_t","ui.unk2a8c[1][183].unk2","",""
"ui","4","0xa863f0","0x2","int16_t","ui.unk2a8c[1][184].unk1","",""
"ui","4","0xa863f2","0x2","int16_t","ui.unk2a8c[1][184].unk2","",""
"ui","4","0xa863f4","0x2","int16_t","ui.unk2a8c[1][185].unk1","",""
"ui","4","0xa863f6","0x2","int16_t","ui.unk2a8c[1][185].unk2","",""
"ui","4","0xa863f8","0x2","int16_t","ui.unk2a8c[1][186].unk1","",""
"ui","4","0xa863fa","0x2","int16_t","ui.unk2a8c[1][186].unk2","",""
"ui","4","0xa863fc","0x2","int16_t","ui.unk2a8c[1][187].unk1","",""
"ui","4","0xa863fe","0x2","int16_t","ui.unk2a8c[1][187].unk2","",""
"ui","4","0xa86400","0x2","int16_t","ui.unk2a8c[1][188].unk1","",""
"ui","4","0xa86402","0x2","int16_t","ui.unk2a8c[1][188].unk2","",""
"ui","4","0xa86404","0x2","int16_t","ui.unk2a8c[1][189].unk1","",""
"ui","4","0xa86406","0x2","int16_t","ui.unk2a8c[1][189].unk2","",""
"ui","4","0xa86408","0x2","int16_t","ui.unk2a8c[1][190].unk1","",""
"ui","4","0xa8640a","0x2","int16_t","ui.unk2a8c[1][190].unk2","",""
"ui","4","0xa8640c","0x2","int16_t","ui.unk2a8c[1][191].unk1","",""
"ui","4","0xa8640e","0x2","int16_t","ui.unk2a8c[1][191].unk2","",""
"ui","4","0xa86410","0x2","int16_t","ui.unk2a8c[1][192].unk1","",""
"ui","4","0xa86412","0x2","int16_t","ui.unk2a8c[1][192].unk2","",""
"ui","4","0xa86414","0x2","int16_t","ui.unk2a8c[1][193].unk1","",""
"ui","4","0xa86416","0x2","int16_t","ui.unk2a8c[1][193].unk2","",""
"ui","4","0xa86418","0x2","int16_t","ui.unk2a8c[1][194].unk1","",""
"ui","4","0xa8641a","0x2","int16_t","ui.unk2a8c[1][194].unk2","",""
"ui","4","0xa8641c","0x2","int16_t","ui.unk2a8c[1][195].unk1","",""
"ui","4","0xa8641e","0x2","int16_t","ui.unk2a8c[1][195].unk2","",""
"ui","4","0xa86420","0x2","int16_t","ui.unk2a8c[1][196].unk1","",""
"ui","4","0xa86422","0x2","int16_t","ui.unk2a8c[1][196].unk2","",""
"ui","4","0xa86424","0x2","int16_t","ui.unk2a8c[1][197].unk1","",""
"ui","4","0xa86426","0x2","int16_t","ui.unk2a8c[1][197].unk2","",""
"ui","4","0xa86428","0x2","int16_t","ui.unk2a8c[1][198].unk1","",""
"ui","4","0xa8642a","0x2","int16_t","ui.unk2a8c[1][198].unk2","",""
"ui","4","0xa8642c","0x2","int16_t","ui.unk2a8c[1][199].unk1","",""
"ui","4","0xa8642e","0x2","int16_t","ui.unk2a8c[1][199].unk2","",""
"ui","4","0xa86430","0x2","int16_t","ui.unk2a8c[1][200].unk1","",""
"ui","4","0xa86432","0x2","int16_t","ui.unk2a8c[1][200].unk2","",""
"ui","4","0xa86434","0x2","int16_t","ui.unk2a8c[1][201].unk1","",""
"ui","4","0xa86436","0x2","int16_t","ui.unk2a8c[1][201].unk2","",""
"ui","4","0xa86438","0x2","int16_t","ui.unk2a8c[1][202].unk1","",""
"ui","4","0xa8643a","0x2","int16_t","ui.unk2a8c[1][202].unk2","",""
"ui","4","0xa8643c","0x2","int16_t","ui.unk2a8c[1][203].unk1","",""
"ui","4","0xa8643e","0x2","int16_t","ui.unk2a8c[1][203].unk2","",""
"ui","4","0xa86440","0x2","int16_t","ui.unk2a8c[1][204].unk1","",""
"ui","4","0xa86442","0x2","int16_t","ui.unk2a8c[1][204].unk2","",""
"ui","4","0xa86444","0x2","int16_t","ui.unk2a8c[1][205].unk1","",""
"ui","4","0xa86446","0x2","int16_t","ui.unk2a8c[1][205].unk2","",""
"ui","4","0xa86448","0x2","int16_t","ui.unk2a8c[1][206].unk1","",""
"ui","4","0xa8644a","0x2","int16_t","ui.unk2a8c[1][206].unk2","",""
"ui","4","0xa8644c","0x2","int16_t","ui.unk2a8c[1][207].unk1","",""
"ui","4","0xa8644e","0x2","int16_t","ui.unk2a8c[1][207].unk2","",""
"ui","4","0xa86450","0x2","int16_t","ui.unk2a8c[1][208].unk1","",""
"ui","4","0xa86452","0x2","int16_t","ui.unk2a8c[1][208].unk2","",""
"ui","4","0xa86454","0x2","int16_t","ui.unk2a8c[1][209].unk1","",""
"ui","4","0xa86456","0x2","int16_t","ui.unk2a8c[1][209].unk2","",""
"ui","4","0xa86458","0x2","int16_t","ui.unk2a8c[1][210].unk1","",""
"ui","4","0xa8645a","0x2","int16_t","ui.unk2a8c[1][210].unk2","",""
"ui","4","0xa8645c","0x2","int16_t","ui.unk2a8c[1][211].unk1","",""
"ui","4","0xa8645e","0x2","int16_t","ui.unk2a8c[1][211].unk2","",""
"ui","4","0xa86460","0x2","int16_t","ui.unk2a8c[1][212].unk1","",""
"ui","4","0xa86462","0x2","int16_t","ui.unk2a8c[1][212].unk2","",""
"ui","4","0xa86464","0x2","int16_t","ui.unk2a8c[1][213].unk1","",""
"ui","4","0xa86466","0x2","int16_t","ui.unk2a8c[1][213].unk2","",""
"ui","4","0xa86468","0x2","int16_t","ui.unk2a8c[1][214].unk1","",""
"ui","4","0xa8646a","0x2","int16_t","ui.unk2a8c[1][214].unk2","",""
"ui","4","0xa8646c","0x2","int16_t","ui.unk2a8c[1][215].unk1","",""
"ui","4","0xa8646e","0x2","int16_t","ui.unk2a8c[1][215].unk2","",""
"ui","4","0xa86470","0x2","int16_t","ui.unk2a8c[1][216].unk1","",""
"ui","4","0xa86472","0x2","int16_t","ui.unk2a8c[1][216].unk2","",""
"ui","4","0xa86474","0x2","int16_t","ui.unk2a8c[1][217].unk1","",""
"ui","4","0xa86476","0x2","int16_t","ui.unk2a8c[1][217].unk2","",""
"ui","4","0xa86478","0x2","int16_t","ui.unk2a8c[1][218].unk1","",""
"ui","4","0xa8647a","0x2","int16_t","ui.unk2a8c[1][218].unk2","",""
"ui","4","0xa8647c","0x2","int16_t","ui.unk2a8c[1][219].unk1","",""
"ui","4","0xa8647e","0x2","int16_t","ui.unk2a8c[1][219].unk2","",""
"ui","4","0xa86480","0x2","int16_t","ui.unk2a8c[1][220].unk1","",""
"ui","4","0xa86482","0x2","int16_t","ui.unk2a8c[1][220].unk2","",""
"ui","4","0xa86484","0x2","int16_t","ui.unk2a8c[1][221].unk1","",""
"ui","4","0xa86486","0x2","int16_t","ui.unk2a8c[1][221].unk2","",""
"ui","4","0xa86488","0x2","int16_t","ui.unk2a8c[1][222].unk1","",""
"ui","4","0xa8648a","0x2","int16_t","ui.unk2a8c[1][222].unk2","",""
"ui","4","0xa8648c","0x2","int16_t","ui.unk2a8c[1][223].unk1","",""
"ui","4","0xa8648e","0x2","int16_t","ui.unk2a8c[1][223].unk2","",""
"ui","4","0xa86490","0x2","int16_t","ui.unk2a8c[1][224].unk1","",""
"ui","4","0xa86492","0x2","int16_t","ui.unk2a8c[1][224].unk2","",""
"ui","4","0xa86494","0x2","int16_t","ui.unk2a8c[1][225].unk1","",""
"ui","4","0xa86496","0x2","int16_t","ui.unk2a8c[1][225].unk2","",""
"ui","4","0xa86498","0x2","int16_t","ui.unk2a8c[1][226].unk1","",""
"ui","4","0xa8649a","0x2","int16_t","ui.unk2a8c[1][226].unk2","",""
"ui","4","0xa8649c","0x2","int16_t","ui.unk2a8c[1][227].unk1","",""
"ui","4","0xa8649e","0x2","int16_t","ui.unk2a8c[1][227].unk2","",""
"ui","4","0xa864a0","0x2","int16_t","ui.unk2a8c[1][228].unk1","",""
"ui","4","0xa864a2","0x2","int16_t","ui.unk2a8c[1][228].unk2","",""
"ui","4","0xa864a4","0x2","int16_t","ui.unk2a8c[1][229].unk1","",""
"ui","4","0xa864a6","0x2","int16_t","ui.unk2a8c[1][229].unk2","",""
"ui","4","0xa864a8","0x2","int16_t","ui.unk2a8c[1][230].unk1","",""
"ui","4","0xa864aa","0x2","int16_t","ui.unk2a8c[1][230].unk2","",""
"ui","4","0xa864ac","0x2","int16_t","ui.unk2a8c[1][231].unk1","",""
"ui","4","0xa864ae","0x2","int16_t","ui.unk2a8c[1][231].unk2","",""
"ui","4","0xa864b0","0x2","int16_t","ui.unk2a8c[1][232].unk1","",""
"ui","4","0xa864b2","0x2","int16_t","ui.unk2a8c[1][232].unk2","",""
"ui","4","0xa864b4","0x2","int16_t","ui.unk2a8c[1][233].unk1","",""
"ui","4","0xa864b6","0x2","int16_t","ui.unk2a8c[1][233].unk2","",""
"ui","4","0xa864b8","0x2","int16_t","ui.unk2a8c[1][234].unk1","",""
"ui","4","0xa864ba","0x2","int16_t","ui.unk2a8c[1][234].unk2","",""
"ui","4","0xa864bc","0x2","int16_t","ui.unk2a8c[1][235].unk1","",""
"ui","4","0xa864be","0x2","int16_t","ui.unk2a8c[1][235].unk2","",""
"ui","4","0xa864c0","0x2","int16_t","ui.unk2a8c[1][236].unk1","",""
"ui","4","0xa864c2","0x2","int16_t","ui.unk2a8c[1][236].unk2","",""
"ui","4","0xa864c4","0x2","int16_t","ui.unk2a8c[1][237].unk1","",""
"ui","4","0xa864c6","0x2","int16_t","ui.unk2a8c[1][237].unk2","",""
"ui","4","0xa864c8","0x2","int16_t","ui.unk2a8c[1][238].unk1","",""
"ui","4","0xa864ca","0x2","int16_t","ui.unk2a8c[1][238].unk2","",""
"ui","4","0xa864cc","0x2","int16_t","ui.unk2a8c[1][239].unk1","",""
"ui","4","0xa864ce","0x2","int16_t","ui.unk2a8c[1][239].unk2","",""
"ui","4","0xa864d0","0x2","int16_t","ui.unk2a8c[1][240].unk1","",""
"ui","4","0xa864d2","0x2","int16_t","ui.unk2a8c[1][240].unk2","",""
"ui","4","0xa864d4","0x2","int16_t","ui.unk2a8c[1][241].unk1","",""
"ui","4","0xa864d6","0x2","int16_t","ui.unk2a8c[1][241].unk2","",""
"ui","4","0xa864d8","0x2","int16_t","ui.unk2a8c[1][242].unk1","",""
"ui","4","0xa864da","0x2","int16_t","ui.unk2a8c[1][242].unk2","",""
"ui","4","0xa864dc","0x2","int16_t","ui.unk2a8c[1][243].unk1","",""
"ui","4","0xa864de","0x2","int16_t","ui.unk2a8c[1][243].unk2","",""
"ui","4","0xa864e0","0x2","int16_t","ui.unk2a8c[1][244].unk1","",""
"ui","4","0xa864e2","0x2","int16_t","ui.unk2a8c[1][244].unk2","",""
"ui","4","0xa864e4","0x2","int16_t","ui.unk2a8c[1][245].unk1","",""
"ui","4","0xa864e6","0x2","int16_t","ui.unk2a8c[1][245].unk2","",""
"ui","4","0xa864e8","0x2","int16_t","ui.unk2a8c[1][246].unk1","",""
"ui","4","0xa864ea","0x2","int16_t","ui.unk2a8c[1][246].unk2","",""
"ui","4","0xa864ec","0x2","int16_t","ui.unk2a8c[1][247].unk1","",""
"ui","4","0xa864ee","0x2","int16_t","ui.unk2a8c[1][247].unk2","",""
"ui","4","0xa864f0","0x2","int16_t","ui.unk2a8c[1][248].unk1","",""
"ui","4","0xa864f2","0x2","int16_t","ui.unk2a8c[1][248].unk2","",""
"ui","4","0xa864f4","0x2","int16_t","ui.unk2a8c[1][249].unk1","",""
"ui","4","0xa864f6","0x2","int16_t","ui.unk2a8c[1][249].unk2","",""
"ui","4","0xa864f8","0x2","int16_t","ui.unk2a8c[1][250].unk1","",""
"ui","4","0xa864fa","0x2","int16_t","ui.unk2a8c[1][250].unk2","",""
"ui","4","0xa864fc","0x2","int16_t","ui.unk2a8c[1][251].unk1","",""
"ui","4","0xa864fe","0x2","int16_t","ui.unk2a8c[1][251].unk2","",""
